,date,title,point
1767,2021-04-05,극장판 소드 아트 온라인 -오디널 스케일-,8.94
1768,2021-04-05,시,8.93
1769,2021-04-05,러브 액츄얼리,8.93
1770,2021-04-05,중경삼림,8.93
1771,2021-04-05,아무도 모른다,8.87
1772,2021-04-05,천로역정: 천국을 찾아서,8.84
1773,2021-04-05,초록물고기,8.83
1774,2021-04-05,너의 이름은.,8.79
1775,2021-04-05,화양연화,8.79
1776,2021-04-05,소공녀,8.78
1777,2021-04-05,벌새,8.75
1778,2021-04-05,건축학개론,8.67
1779,2021-04-05,늑대소년,8.65
1780,2021-04-05,세자매,8.55
1781,2021-04-05,러브 라이브! 더 스쿨 아이돌 무비,8.51
1782,2021-04-05,블루 재스민,8.48
1783,2021-04-05,아비정전,8.47
1784,2021-04-05,허트 로커,8.44
1785,2021-04-05,고질라 VS. 콩,8.38
1786,2021-04-05,초속5센티미터,8.36
1787,2021-04-05,신은 죽지 않았다 3: 어둠 속의 빛,8.31
1788,2021-04-05,아틱,8.3
1789,2021-04-05,콜드 워,8.26
1790,2021-04-05,테넷,8.17
1791,2021-04-05,하나와 앨리스,8.11
1792,2021-04-05,너의 췌장을 먹고 싶어,8.09
1793,2021-04-05,더 테이블,8.01
1794,2021-04-05,두번째 사랑,8.0
1795,2021-04-05,일대종사,8.0
1796,2021-04-05,날씨의 아이,7.95
1797,2021-04-06,극장판 바이올렛 에버가든,9.48
1798,2021-04-06,가나의 혼인잔치: 언약,9.42
1799,2021-04-06,반지의 제왕: 왕의 귀환,9.38
1800,2021-04-06,죽은 시인의 사회,9.38
1801,2021-04-06,반지의 제왕: 두 개의 탑,9.36
1802,2021-04-06,부활: 그 증거,9.35
1803,2021-04-06,패왕별희 디 오리지널,9.32
1804,2021-04-06,극장판 귀멸의 칼날: 무한열차편,9.31
1805,2021-04-06,소울,9.3
1806,2021-04-06,반지의 제왕: 반지 원정대,9.29
1807,2021-04-06,자산어보,9.22
1808,2021-04-06,러빙 빈센트,9.22
1809,2021-04-06,해피 투게더,9.2
1810,2021-04-06,파수꾼,9.18
1811,2021-04-06,오아시스,9.17
1812,2021-04-06,바울,9.16
1813,2021-04-06,라야와 마지막 드래곤,9.16
1814,2021-04-06,극장판 쿠로코의 농구 라스트 게임,9.09
1815,2021-04-06,더 박스,9.04
1816,2021-04-06,남매의 여름밤,8.94
1817,2021-04-06,극장판 소드 아트 온라인 -오디널 스케일-,8.94
1818,2021-04-06,시,8.93
1819,2021-04-06,중경삼림,8.93
1820,2021-04-06,러브 액츄얼리,8.93
1821,2021-04-06,아무도 모른다,8.87
1822,2021-04-06,천로역정: 천국을 찾아서,8.84
1823,2021-04-06,초록물고기,8.83
1824,2021-04-06,너의 이름은.,8.79
1825,2021-04-06,화양연화,8.79
1826,2021-04-06,소공녀,8.78
1827,2021-04-06,벌새,8.75
1828,2021-04-06,찬실이는 복도 많지,8.74
1829,2021-04-06,건축학개론,8.67
1830,2021-04-06,늑대소년,8.65
1831,2021-04-06,세자매,8.55
1832,2021-04-06,러브 라이브! 더 스쿨 아이돌 무비,8.51
1833,2021-04-06,블루 재스민,8.48
1834,2021-04-06,아비정전,8.47
1835,2021-04-06,고질라 VS. 콩,8.37
1836,2021-04-06,초속5센티미터,8.36
1837,2021-04-06,신은 죽지 않았다 3: 어둠 속의 빛,8.31
1838,2021-04-06,아틱,8.3
1839,2021-04-06,콜드 워,8.26
1840,2021-04-06,테넷,8.17
1841,2021-04-06,하나와 앨리스,8.11
1842,2021-04-06,너의 췌장을 먹고 싶어,8.09
1843,2021-04-06,더 테이블,8.01
1844,2021-04-06,일대종사,8.0
1845,2021-04-06,두번째 사랑,8.0
1846,2021-04-06,날씨의 아이,7.95
1847,2021-04-07,극장판 바이올렛 에버가든,9.48
1848,2021-04-07,가나의 혼인잔치: 언약,9.42
1849,2021-04-07,반지의 제왕: 왕의 귀환,9.38
1850,2021-04-07,죽은 시인의 사회,9.38
1851,2021-04-07,반지의 제왕: 두 개의 탑,9.36
1852,2021-04-07,부활: 그 증거,9.35
1853,2021-04-07,패왕별희 디 오리지널,9.31
1854,2021-04-07,극장판 귀멸의 칼날: 무한열차편,9.31
1855,2021-04-07,소울,9.3
1856,2021-04-07,반지의 제왕: 반지 원정대,9.29
1857,2021-04-07,자산어보,9.22
1858,2021-04-07,러빙 빈센트,9.22
1859,2021-04-07,해피 투게더,9.2
1860,2021-04-07,파수꾼,9.18
1861,2021-04-07,오아시스,9.17
1862,2021-04-07,라야와 마지막 드래곤,9.16
1863,2021-04-07,바울,9.16
1864,2021-04-07,극장판 쿠로코의 농구 라스트 게임,9.09
1865,2021-04-07,더 박스,9.04
1866,2021-04-07,남매의 여름밤,8.94
1867,2021-04-07,극장판 소드 아트 온라인 -오디널 스케일-,8.94
1868,2021-04-07,시,8.93
1869,2021-04-07,중경삼림,8.93
1870,2021-04-07,러브 액츄얼리,8.93
1871,2021-04-07,아무도 모른다,8.87
1872,2021-04-07,천로역정: 천국을 찾아서,8.84
1873,2021-04-07,초록물고기,8.83
1874,2021-04-07,너의 이름은.,8.79
1875,2021-04-07,화양연화,8.79
1876,2021-04-07,소공녀,8.78
1877,2021-04-07,벌새,8.75
1878,2021-04-07,찬실이는 복도 많지,8.74
1879,2021-04-07,건축학개론,8.67
1880,2021-04-07,늑대소년,8.65
1881,2021-04-07,세자매,8.56
1882,2021-04-07,러브 라이브! 더 스쿨 아이돌 무비,8.51
1883,2021-04-07,블루 재스민,8.48
1884,2021-04-07,아비정전,8.47
1885,2021-04-07,레미제라블,8.38
1886,2021-04-07,고질라 VS. 콩,8.36
1887,2021-04-07,초속5센티미터,8.36
1888,2021-04-07,신은 죽지 않았다 3: 어둠 속의 빛,8.31
1889,2021-04-07,아틱,8.3
1890,2021-04-07,테넷,8.17
1891,2021-04-07,하나와 앨리스,8.11
1892,2021-04-07,너의 췌장을 먹고 싶어,8.09
1893,2021-04-07,더 테이블,8.01
1894,2021-04-07,일대종사,8.0
1895,2021-04-07,두번째 사랑,8.0
1896,2021-04-07,날씨의 아이,7.95
1897,2021-04-08,극장판 바이올렛 에버가든,9.48
1898,2021-04-08,가나의 혼인잔치: 언약,9.42
1899,2021-04-08,반지의 제왕: 왕의 귀환,9.38
1900,2021-04-08,죽은 시인의 사회,9.38
1901,2021-04-08,반지의 제왕: 두 개의 탑,9.36
1902,2021-04-08,부활: 그 증거,9.35
1903,2021-04-08,패왕별희 디 오리지널,9.31
1904,2021-04-08,극장판 귀멸의 칼날: 무한열차편,9.31
1905,2021-04-08,소울,9.3
1906,2021-04-08,자산어보,9.24
1907,2021-04-08,러빙 빈센트,9.22
1908,2021-04-08,해피 투게더,9.2
1909,2021-04-08,파수꾼,9.18
1910,2021-04-08,오아시스,9.17
1911,2021-04-08,라야와 마지막 드래곤,9.16
1912,2021-04-08,바울,9.16
1913,2021-04-08,더 박스,9.01
1914,2021-04-08,남매의 여름밤,8.94
1915,2021-04-08,시,8.93
1916,2021-04-08,중경삼림,8.93
1917,2021-04-08,러브 액츄얼리,8.93
1918,2021-04-08,아무도 모른다,8.87
1919,2021-04-08,천로역정: 천국을 찾아서,8.84
1920,2021-04-08,초록물고기,8.83
1921,2021-04-08,너의 이름은.,8.79
1922,2021-04-08,화양연화,8.79
1923,2021-04-08,소공녀,8.78
1924,2021-04-08,벌새,8.75
1925,2021-04-08,찬실이는 복도 많지,8.74
1926,2021-04-08,건축학개론,8.67
1927,2021-04-08,늑대소년,8.65
1928,2021-04-08,세자매,8.55
1929,2021-04-08,블루 재스민,8.48
1930,2021-04-08,아비정전,8.47
1931,2021-04-08,레미제라블,8.38
1932,2021-04-08,초속5센티미터,8.36
1933,2021-04-08,고질라 VS. 콩,8.33
1934,2021-04-08,신은 죽지 않았다 3: 어둠 속의 빛,8.31
1935,2021-04-08,아틱,8.3
1936,2021-04-08,팅커 테일러 솔저 스파이,8.22
1937,2021-04-08,테넷,8.17
1938,2021-04-08,하나와 앨리스,8.11
1939,2021-04-08,너의 췌장을 먹고 싶어,8.09
1940,2021-04-08,더 테이블,8.01
1941,2021-04-08,일대종사,8.0
1942,2021-04-08,두번째 사랑,8.0
1943,2021-04-08,날씨의 아이,7.95
1944,2021-04-08,밀양,7.92
1945,2021-04-08,별을 쫓는 아이,7.91
1946,2021-04-08,너는 여기에 없었다,7.82
1947,2021-04-09,극장판 바이올렛 에버가든,9.48
1948,2021-04-09,가나의 혼인잔치: 언약,9.42
1949,2021-04-09,반지의 제왕: 왕의 귀환,9.38
1950,2021-04-09,죽은 시인의 사회,9.38
1951,2021-04-09,반지의 제왕: 두 개의 탑,9.36
1952,2021-04-09,부활: 그 증거,9.35
1953,2021-04-09,패왕별희 디 오리지널,9.31
1954,2021-04-09,극장판 귀멸의 칼날: 무한열차편,9.31
1955,2021-04-09,소울,9.3
1956,2021-04-09,자산어보,9.24
1957,2021-04-09,러빙 빈센트,9.22
1958,2021-04-09,해피 투게더,9.2
1959,2021-04-09,영웅본색,9.18
1960,2021-04-09,파수꾼,9.18
1961,2021-04-09,오아시스,9.17
1962,2021-04-09,바울,9.16
1963,2021-04-09,라야와 마지막 드래곤,9.15
1964,2021-04-09,더 박스,8.99
1965,2021-04-09,남매의 여름밤,8.94
1966,2021-04-09,시,8.93
1967,2021-04-09,중경삼림,8.93
1968,2021-04-09,러브 액츄얼리,8.93
1969,2021-04-09,아무도 모른다,8.87
1970,2021-04-09,천로역정: 천국을 찾아서,8.84
1971,2021-04-09,초록물고기,8.83
1972,2021-04-09,너의 이름은.,8.79
1973,2021-04-09,화양연화,8.79
1974,2021-04-09,소공녀,8.78
1975,2021-04-09,벌새,8.75
1976,2021-04-09,찬실이는 복도 많지,8.74
1977,2021-04-09,건축학개론,8.67
1978,2021-04-09,늑대소년,8.65
1979,2021-04-09,세자매,8.55
1980,2021-04-09,블루 재스민,8.48
1981,2021-04-09,아비정전,8.47
1982,2021-04-09,레미제라블,8.38
1983,2021-04-09,초속5센티미터,8.36
1984,2021-04-09,고질라 VS. 콩,8.32
1985,2021-04-09,신은 죽지 않았다 3: 어둠 속의 빛,8.31
1986,2021-04-09,아틱,8.3
1987,2021-04-09,팅커 테일러 솔저 스파이,8.22
1988,2021-04-09,테넷,8.17
1989,2021-04-09,하나와 앨리스,8.11
1990,2021-04-09,너의 췌장을 먹고 싶어,8.09
1991,2021-04-09,더 테이블,8.01
1992,2021-04-09,일대종사,8.0
1993,2021-04-09,두번째 사랑,8.0
1994,2021-04-09,날씨의 아이,7.95
1995,2021-04-09,밀양,7.92
1996,2021-04-09,별을 쫓는 아이,7.91
1997,2021-04-10,극장판 바이올렛 에버가든,9.48
1998,2021-04-10,가나의 혼인잔치: 언약,9.42
1999,2021-04-10,반지의 제왕: 왕의 귀환,9.38
2000,2021-04-10,죽은 시인의 사회,9.38
2001,2021-04-10,반지의 제왕: 두 개의 탑,9.36
2002,2021-04-10,부활: 그 증거,9.35
2003,2021-04-10,패왕별희 디 오리지널,9.31
2004,2021-04-10,극장판 귀멸의 칼날: 무한열차편,9.31
2005,2021-04-10,소울,9.3
2006,2021-04-10,자산어보,9.25
2007,2021-04-10,러빙 빈센트,9.22
2008,2021-04-10,해피 투게더,9.2
2009,2021-04-10,영웅본색,9.18
2010,2021-04-10,파수꾼,9.18
2011,2021-04-10,오아시스,9.17
2012,2021-04-10,바울,9.16
2013,2021-04-10,라야와 마지막 드래곤,9.16
2014,2021-04-10,더 박스,9.0
2015,2021-04-10,남매의 여름밤,8.94
2016,2021-04-10,시,8.93
2017,2021-04-10,러브 액츄얼리,8.93
2018,2021-04-10,중경삼림,8.93
2019,2021-04-10,아무도 모른다,8.87
2020,2021-04-10,천로역정: 천국을 찾아서,8.84
2021,2021-04-10,초록물고기,8.83
2022,2021-04-10,너의 이름은.,8.79
2023,2021-04-10,화양연화,8.79
2024,2021-04-10,소공녀,8.78
2025,2021-04-10,벌새,8.75
2026,2021-04-10,찬실이는 복도 많지,8.74
2027,2021-04-10,건축학개론,8.67
2028,2021-04-10,늑대소년,8.65
2029,2021-04-10,세자매,8.55
2030,2021-04-10,블루 재스민,8.48
2031,2021-04-10,아비정전,8.47
2032,2021-04-10,레미제라블,8.38
2033,2021-04-10,초속5센티미터,8.36
2034,2021-04-10,고질라 VS. 콩,8.31
2035,2021-04-10,신은 죽지 않았다 3: 어둠 속의 빛,8.31
2036,2021-04-10,아틱,8.3
2037,2021-04-10,팅커 테일러 솔저 스파이,8.22
2038,2021-04-10,테넷,8.17
2039,2021-04-10,하나와 앨리스,8.11
2040,2021-04-10,너의 췌장을 먹고 싶어,8.09
2041,2021-04-10,더 테이블,8.01
2042,2021-04-10,두번째 사랑,8.0
2043,2021-04-10,날씨의 아이,7.95
2044,2021-04-10,밀양,7.92
2045,2021-04-10,별을 쫓는 아이,7.91
2046,2021-04-10,너는 여기에 없었다,7.82
2047,2021-04-11,극장판 바이올렛 에버가든,9.48
2048,2021-04-11,가나의 혼인잔치: 언약,9.42
2049,2021-04-11,반지의 제왕: 왕의 귀환,9.38
2050,2021-04-11,죽은 시인의 사회,9.38
2051,2021-04-11,반지의 제왕: 두 개의 탑,9.36
2052,2021-04-11,부활: 그 증거,9.35
2053,2021-04-11,패왕별희 디 오리지널,9.32
2054,2021-04-11,극장판 귀멸의 칼날: 무한열차편,9.31
2055,2021-04-11,소울,9.3
2056,2021-04-11,자산어보,9.26
2057,2021-04-11,러빙 빈센트,9.22
2058,2021-04-11,해피 투게더,9.2
2059,2021-04-11,영웅본색,9.18
2060,2021-04-11,파수꾼,9.18
2061,2021-04-11,오아시스,9.17
2062,2021-04-11,바울,9.16
2063,2021-04-11,라야와 마지막 드래곤,9.15
2064,2021-04-11,더 박스,9.0
2065,2021-04-11,남매의 여름밤,8.95
2066,2021-04-11,시,8.93
2067,2021-04-11,러브 액츄얼리,8.93
2068,2021-04-11,중경삼림,8.93
2069,2021-04-11,아무도 모른다,8.87
2070,2021-04-11,천로역정: 천국을 찾아서,8.84
2071,2021-04-11,초록물고기,8.83
2072,2021-04-11,너의 이름은.,8.79
2073,2021-04-11,화양연화,8.79
2074,2021-04-11,소공녀,8.78
2075,2021-04-11,벌새,8.75
2076,2021-04-11,찬실이는 복도 많지,8.74
2077,2021-04-11,건축학개론,8.67
2078,2021-04-11,늑대소년,8.65
2079,2021-04-11,세자매,8.55
2080,2021-04-11,블루 재스민,8.48
2081,2021-04-11,아비정전,8.47
2082,2021-04-11,레미제라블,8.38
2083,2021-04-11,초속5센티미터,8.36
2084,2021-04-11,고질라 VS. 콩,8.31
2085,2021-04-11,신은 죽지 않았다 3: 어둠 속의 빛,8.31
2086,2021-04-11,아틱,8.3
2087,2021-04-11,팅커 테일러 솔저 스파이,8.22
2088,2021-04-11,테넷,8.17
2089,2021-04-11,하나와 앨리스,8.11
2090,2021-04-11,너의 췌장을 먹고 싶어,8.09
2091,2021-04-11,더 테이블,8.01
2092,2021-04-11,두번째 사랑,8.0
2093,2021-04-11,날씨의 아이,7.95
2094,2021-04-11,밀양,7.92
2095,2021-04-11,별을 쫓는 아이,7.91
2096,2021-04-11,너는 여기에 없었다,7.82
2097,2021-04-12,극장판 바이올렛 에버가든,9.48
2098,2021-04-12,가나의 혼인잔치: 언약,9.42
2099,2021-04-12,반지의 제왕: 왕의 귀환,9.38
2100,2021-04-12,죽은 시인의 사회,9.38
2101,2021-04-12,반지의 제왕: 두 개의 탑,9.36
2102,2021-04-12,부활: 그 증거,9.35
2103,2021-04-12,패왕별희 디 오리지널,9.32
2104,2021-04-12,극장판 귀멸의 칼날: 무한열차편,9.31
2105,2021-04-12,소울,9.3
2106,2021-04-12,천녀유혼,9.28
2107,2021-04-12,자산어보,9.26
2108,2021-04-12,러빙 빈센트,9.22
2109,2021-04-12,해피 투게더,9.2
2110,2021-04-12,영웅본색,9.18
2111,2021-04-12,파수꾼,9.18
2112,2021-04-12,오아시스,9.17
2113,2021-04-12,바울,9.16
2114,2021-04-12,라야와 마지막 드래곤,9.16
2115,2021-04-12,더 박스,8.98
2116,2021-04-12,영웅본색 2,8.97
2117,2021-04-12,남매의 여름밤,8.95
2118,2021-04-12,시,8.93
2119,2021-04-12,러브 액츄얼리,8.93
2120,2021-04-12,중경삼림,8.93
2121,2021-04-12,아무도 모른다,8.87
2122,2021-04-12,천로역정: 천국을 찾아서,8.84
2123,2021-04-12,초록물고기,8.83
2124,2021-04-12,너의 이름은.,8.79
2125,2021-04-12,화양연화,8.79
2126,2021-04-12,소공녀,8.78
2127,2021-04-12,벌새,8.75
2128,2021-04-12,건축학개론,8.67
2129,2021-04-12,늑대소년,8.65
2130,2021-04-12,세자매,8.55
2131,2021-04-12,블루 재스민,8.48
2132,2021-04-12,아비정전,8.47
2133,2021-04-12,레미제라블,8.38
2134,2021-04-12,초속5센티미터,8.36
2135,2021-04-12,고질라 VS. 콩,8.31
2136,2021-04-12,신은 죽지 않았다 3: 어둠 속의 빛,8.31
2137,2021-04-12,아틱,8.31
2138,2021-04-12,팅커 테일러 솔저 스파이,8.21
2139,2021-04-12,테넷,8.17
2140,2021-04-12,하나와 앨리스,8.11
2141,2021-04-12,너의 췌장을 먹고 싶어,8.09
2142,2021-04-12,더 테이블,8.01
2143,2021-04-12,두번째 사랑,8.0
2144,2021-04-12,날씨의 아이,7.95
2145,2021-04-12,밀양,7.92
2146,2021-04-12,별을 쫓는 아이,7.91
2147,2021-04-13,극장판 바이올렛 에버가든,9.48
2148,2021-04-13,가나의 혼인잔치: 언약,9.42
2149,2021-04-13,반지의 제왕: 왕의 귀환,9.38
2150,2021-04-13,죽은 시인의 사회,9.38
2151,2021-04-13,반지의 제왕: 두 개의 탑,9.36
2152,2021-04-13,부활: 그 증거,9.35
2153,2021-04-13,패왕별희 디 오리지널,9.32
2154,2021-04-13,극장판 귀멸의 칼날: 무한열차편,9.31
2155,2021-04-13,소울,9.3
2156,2021-04-13,천녀유혼,9.28
2157,2021-04-13,자산어보,9.26
2158,2021-04-13,러빙 빈센트,9.22
2159,2021-04-13,해피 투게더,9.2
2160,2021-04-13,영웅본색,9.18
2161,2021-04-13,파수꾼,9.18
2162,2021-04-13,오아시스,9.17
2163,2021-04-13,바울,9.16
2164,2021-04-13,라야와 마지막 드래곤,9.15
2165,2021-04-13,더 박스,8.98
2166,2021-04-13,영웅본색 2,8.97
2167,2021-04-13,남매의 여름밤,8.95
2168,2021-04-13,시,8.93
2169,2021-04-13,러브 액츄얼리,8.93
2170,2021-04-13,중경삼림,8.93
2171,2021-04-13,아무도 모른다,8.87
2172,2021-04-13,천로역정: 천국을 찾아서,8.84
2173,2021-04-13,초록물고기,8.83
2174,2021-04-13,너의 이름은.,8.79
2175,2021-04-13,화양연화,8.79
2176,2021-04-13,소공녀,8.78
2177,2021-04-13,벌새,8.75
2178,2021-04-13,건축학개론,8.67
2179,2021-04-13,늑대소년,8.65
2180,2021-04-13,세자매,8.55
2181,2021-04-13,블루 재스민,8.48
2182,2021-04-13,아비정전,8.47
2183,2021-04-13,소리꾼,8.38
2184,2021-04-13,레미제라블,8.38
2185,2021-04-13,초속5센티미터,8.36
2186,2021-04-13,신은 죽지 않았다 3: 어둠 속의 빛,8.31
2187,2021-04-13,아틱,8.31
2188,2021-04-13,고질라 VS. 콩,8.3
2189,2021-04-13,팅커 테일러 솔저 스파이,8.21
2190,2021-04-13,테넷,8.17
2191,2021-04-13,하나와 앨리스,8.11
2192,2021-04-13,너의 췌장을 먹고 싶어,8.09
2193,2021-04-13,더 테이블,8.01
2194,2021-04-13,두번째 사랑,8.0
2195,2021-04-13,날씨의 아이,7.95
2196,2021-04-13,밀양,7.92
2197,2021-04-14,극장판 바이올렛 에버가든,9.48
2198,2021-04-14,반지의 제왕: 왕의 귀환,9.38
2199,2021-04-14,죽은 시인의 사회,9.38
2200,2021-04-14,반지의 제왕: 두 개의 탑,9.36
2201,2021-04-14,패왕별희 디 오리지널,9.32
2202,2021-04-14,극장판 귀멸의 칼날: 무한열차편,9.31
2203,2021-04-14,소울,9.3
2204,2021-04-14,천녀유혼,9.28
2205,2021-04-14,자산어보,9.26
2206,2021-04-14,러빙 빈센트,9.22
2207,2021-04-14,해피 투게더,9.2
2208,2021-04-14,영웅본색,9.18
2209,2021-04-14,파수꾼,9.18
2210,2021-04-14,오아시스,9.17
2211,2021-04-14,바울,9.16
2212,2021-04-14,라야와 마지막 드래곤,9.15
2213,2021-04-14,영웅본색 2,8.97
2214,2021-04-14,더 박스,8.97
2215,2021-04-14,남매의 여름밤,8.95
2216,2021-04-14,시,8.93
2217,2021-04-14,러브 액츄얼리,8.93
2218,2021-04-14,중경삼림,8.93
2219,2021-04-14,아무도 모른다,8.87
2220,2021-04-14,초록물고기,8.83
2221,2021-04-14,노바디 ,8.83
2222,2021-04-14,너의 이름은.,8.79
2223,2021-04-14,화양연화,8.79
2224,2021-04-14,소공녀,8.78
2225,2021-04-14,벌새,8.75
2226,2021-04-14,죽여주는 여자,8.74
2227,2021-04-14,건축학개론,8.67
2228,2021-04-14,늑대소년,8.65
2229,2021-04-14,세자매,8.55
2230,2021-04-14,블루 재스민,8.48
2231,2021-04-14,아비정전,8.47
2232,2021-04-14,문영,8.44
2233,2021-04-14,소리꾼,8.39
2234,2021-04-14,레미제라블,8.38
2235,2021-04-14,초속5센티미터,8.36
2236,2021-04-14,아틱,8.31
2237,2021-04-14,고질라 VS. 콩,8.29
2238,2021-04-14,팅커 테일러 솔저 스파이,8.21
2239,2021-04-14,테넷,8.17
2240,2021-04-14,하나와 앨리스,8.11
2241,2021-04-14,너의 췌장을 먹고 싶어,8.09
2242,2021-04-14,더 테이블,8.01
2243,2021-04-14,두번째 사랑,8.0
2244,2021-04-14,날씨의 아이,7.95
2245,2021-04-14,밀양,7.92
2246,2021-04-14,별을 쫓는 아이,7.91
2247,2021-04-15,부활: 그 증거,9.35
2248,2021-04-15,패왕별희 디 오리지널,9.32
2249,2021-04-15,극장판 귀멸의 칼날: 무한열차편,9.31
2250,2021-04-15,소울,9.3
2251,2021-04-15,천녀유혼,9.28
2252,2021-04-15,자산어보,9.27
2253,2021-04-15,러빙 빈센트,9.22
2254,2021-04-15,해피 투게더,9.2
2255,2021-04-15,영웅본색,9.18
2256,2021-04-15,파수꾼,9.18
2257,2021-04-15,오아시스,9.17
2258,2021-04-15,라야와 마지막 드래곤,9.15
2259,2021-04-15,영웅본색 2,8.97
2260,2021-04-15,더 박스,8.95
2261,2021-04-15,남매의 여름밤,8.95
2262,2021-04-15,시,8.93
2263,2021-04-15,러브 액츄얼리,8.93
2264,2021-04-15,중경삼림,8.93
2265,2021-04-15,아무도 모른다,8.87
2266,2021-04-15,초록물고기,8.83
2267,2021-04-15,너의 이름은.,8.79
2268,2021-04-15,화양연화,8.79
2269,2021-04-15,노바디 ,8.79
2270,2021-04-15,소공녀,8.78
2271,2021-04-15,벌새,8.75
2272,2021-04-15,죽여주는 여자,8.74
